review,review_type,year,month,market,action,security,eff_date_est,code,ticker
May13,SAIR,2013,5,China,ADD,SHENZHOU INTERNATIONAL,2013-05-31,,2313
May13,SAIR,2013,5,China,ADD,SINO BIOPHARMACEUTICAL,2013-05-31,,1177
May13,SAIR,2013,5,China,ADD,YANTAI CHANGYU PIONEER B,2013-05-31,,200869.SZ
May13,SAIR,2013,5,China,DEL,ANGANG STEEL H,2013-05-31,,0347.HK
May13,SAIR,2013,5,China,DEL,CHINA FOODS,2013-05-31,,0506.HK
May13,SAIR,2013,5,China,DEL,CHINA SHIPPING DEV H,2013-05-31,,
May13,SAIR,2013,5,China,DEL,DONGFANG ELECTRIC CORP H,2013-05-31,,
May13,SAIR,2013,5,China,DEL,HUABAO INTL HLDG,2013-05-31,,
May13,SAIR,2013,5,China,DEL,MMG,2013-05-31,,1208
May13,SAIR,2013,5,HongKong,ADD,AAC TECHNOLOGIES HLDGS,2013-05-31,,
May13,SAIR,2013,5,HongKong,DEL,WING HANG BANK,2013-05-31,,
May13,SAIR,2013,5,India,ADD,APOLLO HOSPITALS,2013-05-31,,APOLLOHOSP.BO
May13,SAIR,2013,5,India,ADD,GLAXOSMITHKLINE CONSUMER,2013-05-31,,
May13,SAIR,2013,5,India,ADD,OIL INDIA,2013-05-31,,OIL.BO
May13,SAIR,2013,5,India,ADD,WOCKHARDT,2013-05-31,,WOCKPHARMA.NS
May13,SAIR,2013,5,Indonesia,ADD,BUMI SERPONG DAMAI,2013-05-31,,BSDE.JK
May13,SAIR,2013,5,Indonesia,ADD,INDOFOOD CBP SUKSES MAK,2013-05-31,,ICBP.JK
May13,SAIR,2013,5,Indonesia,ADD,LIPPO KARAWACI TBK,2013-05-31,,LPKR.JK
May13,SAIR,2013,5,Japan,ADD,GUNGHO ONLINE ENT,2013-05-31,,3765.T
May13,SAIR,2013,5,Japan,ADD,HOKUHOKU FINANCIAL GROUP,2013-05-31,,8377.T
May13,SAIR,2013,5,Japan,ADD,TOKYO TATEMONO CO,2013-05-31,,8804.T
May13,SAIR,2013,5,Japan,ADD,UNITED URBAN INVESTMENT,2013-05-31,,8960.T
May13,SAIR,2013,5,Japan,ADD,YOKOHAMA RUBBER CO,2013-05-31,,5101.T
May13,SAIR,2013,5,Japan,DEL,DENKI KAGAKU KOGYO K.K,2013-05-31,,
May13,SAIR,2013,5,Japan,DEL,GS YUASA CORP,2013-05-31,,6674.T
May13,SAIR,2013,5,Japan,DEL,NIPPON PAPER INDUSTRIES,2013-05-31,,3863.T
May13,SAIR,2013,5,Japan,DEL,USHIO,2013-05-31,,6925.T
May13,SAIR,2013,5,Korea,ADD,HALLAVISTEON CLIMATE,2013-05-31,,
May13,SAIR,2013,5,Korea,ADD,HITE JINRO CO,2013-05-31,,000087.KS
May13,SAIR,2013,5,Korea,DEL,MANDO,2013-05-31,,204320.KS
May13,SAIR,2013,5,Malaysia,ADD,ASTRO MALAYSIA HOLDINGS,2013-05-31,,6399.KL
May13,SAIR,2013,5,Malaysia,DEL,MALAYSIA MARINE AND HEAV,2013-05-31,,5186.KL
May13,SAIR,2013,5,Philippines,ADD,METRO PACIFIC INVEST,2013-05-31,,
May13,SAIR,2013,5,Philippines,DEL,SAN MIGUEL CORP,2013-05-31,,
May13,SAIR,2013,5,Singapore,DEL,FRASER AND NEAVE,2013-05-31,,
May13,SAIR,2013,5,Taiwan,ADD,VANGUARD INT'L SEMICON,2013-05-31,,
May13,SAIR,2013,5,Taiwan,DEL,AIRTAC INTERNATIONAL,2013-05-31,1590,1590
May13,SAIR,2013,5,Taiwan,DEL,CAPITAL SECURITIES CORP,2013-05-31,,6005.TW
May13,SAIR,2013,5,Taiwan,DEL,E INK HOLDINGS,2013-05-31,8069,8069
May13,SAIR,2013,5,Taiwan,DEL,ETERNAL CHEMICAL CO,2013-05-31,,
May13,SAIR,2013,5,Taiwan,DEL,MACRONIX INTERNATIONAL,2013-05-31,2337,2337
May13,SAIR,2013,5,Taiwan,DEL,ORIENTAL UNION CHEMICAL,2013-05-31,,1710.TW
May13,SAIR,2013,5,Taiwan,DEL,RICHTEK TECHNOLOGY CORP,2013-05-31,,
May13,SAIR,2013,5,Taiwan,DEL,WINTEK,2013-05-31,,
May13,SAIR,2013,5,Thailand,ADD,HOME PRODUCT CENTER,2013-05-31,,HMPRO.BK
May13,SAIR,2013,5,Thailand,ADD,MINOR INTERNATIONAL,2013-05-31,,MINT.BK
May13,SAIR,2013,5,Thailand,ADD,SHIN CORP PCL,2013-05-31,,
May13,SAIR,2013,5,Thailand,ADD,TRUE CORP,2013-05-31,,TRUE.BK
Aug13,QIR,2013,8,India,ADD,M & M FIN SECS,2013-08-30,,
Aug13,QIR,2013,8,Indonesia,ADD,MATAHARI DEPARTMENT,2013-08-30,,
Aug13,QIR,2013,8,Taiwan,ADD,ECLAT TEXTILE COMPANY,2013-08-30,1476,1476
Aug13,QIR,2013,8,Taiwan,DEL,TUNG HO STEEL ENTERPRISE,2013-08-30,,2006.TW
Nov13,SAIR,2013,11,Australia,ADD,BANK OF QUEENSLAND,2013-11-29,,BOQ.AX
Nov13,SAIR,2013,11,Australia,ADD,REA GROUP,2013-11-29,,REA.AX
Nov13,SAIR,2013,11,Australia,DEL,WHITEHAVEN COAL,2013-11-29,,WHC.AX
Nov13,SAIR,2013,11,China,ADD,AAC TECHNOLOGIES HLDG CN,2013-11-29,,
Nov13,SAIR,2013,11,China,ADD,BEIJING ENTERPRISE WATER,2013-11-29,,0371.HK
Nov13,SAIR,2013,11,China,ADD,BIOSTIME INTERNATIONAL,2013-11-29,,
Nov13,SAIR,2013,11,China,ADD,CHONGQING CHANGAN AUTO B,2013-11-29,,200625.SZ
Nov13,SAIR,2013,11,China,ADD,HAITIAN INTL HLDGS,2013-11-29,,
Nov13,SAIR,2013,11,China,ADD,HANERGY SOLAR GROUP,2013-11-29,,
Nov13,SAIR,2013,11,China,ADD,NEW WRLD CHNA LND(CN),2013-11-29,,
Nov13,SAIR,2013,11,China,ADD,SINOPEC ENG GROUP CO H,2013-11-29,,2386.HK
Nov13,SAIR,2013,11,China,DEL,BOSIDENG INTL HLDGS,2013-11-29,,
Nov13,SAIR,2013,11,China,DEL,CHINA SHANSHUI CEMENT GR,2013-11-29,,0691.HK
Nov13,SAIR,2013,11,China,DEL,CHINA STH AIRLINES H,2013-11-29,,
Nov13,SAIR,2013,11,China,DEL,DAH CHONG HONG (CN),2013-11-29,,
Nov13,SAIR,2013,11,China,DEL,DAPHNE INTL HOLDINGS(CN),2013-11-29,,
Nov13,SAIR,2013,11,China,DEL,PARKSON RETAIL GROUP(CN),2013-11-29,,
Nov13,SAIR,2013,11,China,DEL,ZHAOJIN MINING IND H,2013-11-29,,1818.HK
Nov13,SAIR,2013,11,HongKong,DEL,AAC TECHNOLOGIES HLDGS,2013-11-29,,
Nov13,SAIR,2013,11,HongKong,DEL,ORIENT OVERSEAS INTL,2013-11-29,,
Nov13,SAIR,2013,11,India,ADD,NESTLE INDIA (NSE),2013-11-29,,
Nov13,SAIR,2013,11,India,ADD,TECH MAHINDRA,2013-11-29,,TECHM
Nov13,SAIR,2013,11,India,ADD,YES BANK,2013-11-29,,YESBANK
Nov13,SAIR,2013,11,India,DEL,BANK OF INDIA,2013-11-29,,SBIN.NS
Nov13,SAIR,2013,11,India,DEL,CANARA BANK,2013-11-29,,CANBK.NS
Nov13,SAIR,2013,11,India,DEL,UNITECH,2013-11-29,,UNITECH.BO
Nov13,SAIR,2013,11,India,DEL,WOCKHARDT,2013-11-29,,WOCKPHARMA.NS
Nov13,SAIR,2013,11,Indonesia,ADD,SURYA CITRA MEDIA,2013-11-29,,SCMA.JK
Nov13,SAIR,2013,11,Indonesia,ADD,TOWER BERSAMA INFR,2013-11-29,,TBIG.JK
Nov13,SAIR,2013,11,Indonesia,DEL,BUMI RESOURCES,2013-11-29,,BUMI
Nov13,SAIR,2013,11,Indonesia,DEL,INDOSAT,2013-11-29,,ISAT.JK
Nov13,SAIR,2013,11,Japan,ADD,KAKAKU.COM,2013-11-29,,2371.T
Nov13,SAIR,2013,11,Japan,ADD,NIPPON PAINT CO,2013-11-29,,
Nov13,SAIR,2013,11,Japan,DEL,COSMO OIL CO,2013-11-29,,
Nov13,SAIR,2013,11,Japan,DEL,FURUKAWA ELECTRIC CO,2013-11-29,,5801
Nov13,SAIR,2013,11,Malaysia,ADD,DIALOG GROUP,2013-11-29,,7277.KL
Nov13,SAIR,2013,11,NewZealand,ADD,RYMAN HEALTHCARE,2013-11-29,,RYM
Nov13,SAIR,2013,11,NewZealand,DEL,SKY CITY ENTERTAINMENT,2013-11-29,,SKC
Nov13,SAIR,2013,11,Philippines,ADD,JG SUMMIT HOLDINGS,2013-11-29,,JGS
Nov13,SAIR,2013,11,Taiwan,ADD,ASIA PACIFIC TELECOM CO,2013-11-29,3682,3682
Nov13,SAIR,2013,11,Taiwan,DEL,TRIPOD TECHNOLOGY CORP,2013-11-29,,3044.TW
Nov13,SAIR,2013,11,Thailand,ADD,BTS GROUP HOLDINGS,2013-11-29,,BTS-R.BK
Nov13,SAIR,2013,11,Thailand,ADD,THAI MILITARY BANK ORD,2013-11-29,,
Feb14,QIR,2014,2,China,ADD,CHINA CINDA ASSET MGMT H,2014-02-28,,
Feb14,QIR,2014,2,China,ADD,CSPC PHARMACEUTICAL GRP,2014-02-28,,1093
Feb14,QIR,2014,2,India,DEL,LUPIN,2014-02-28,,LUPIN
Feb14,QIR,2014,2,India,DEL,POWER GRID CORP OF INDIA,2014-02-28,,POWERGRID.BO
Feb14,QIR,2014,2,India,DEL,ZEE ENTERTAINMENT ENT,2014-02-28,,ZEEL.NS
Feb14,QIR,2014,2,Japan,ADD,SEIKO EPSON CORPORATION,2014-02-28,,6724.T
Feb14,QIR,2014,2,Japan,DEL,NOMURA OFFICE REIT,2014-02-28,,
May14,SAIR,2014,5,Australia,ADD,TPG TELECOM,2014-05-30,,TPG.AX
May14,SAIR,2014,5,Australia,DEL,ECHO ENTERTAINMENT GROUP,2014-05-30,,
May14,SAIR,2014,5,China,ADD,CHINA EVERBRIGHT BANK H,2014-05-30,,6818.HK
May14,SAIR,2014,5,China,ADD,CHINA HUISHAN DAIRY HLDG,2014-05-30,,
May14,SAIR,2014,5,China,ADD,KINGSOFT,2014-05-30,,3888.HK
May14,SAIR,2014,5,China,ADD,SHANGHAI FOSUN PHARM H,2014-05-30,,2196.HK
May14,SAIR,2014,5,China,DEL,CHINA OVERSEAS GD OCEANS,2014-05-30,,
May14,SAIR,2014,5,China,DEL,GREENTOWN CHINA HLDGS,2014-05-30,,
May14,SAIR,2014,5,China,DEL,SHOUGANG FUSHAN RES GRP,2014-05-30,,
May14,SAIR,2014,5,China,DEL,WUMART STORES INC H,2014-05-30,,
May14,SAIR,2014,5,China,DEL,YANTAI CHANGYU PIONEER B,2014-05-30,,200869.SZ
May14,SAIR,2014,5,HongKong,ADD,TECHTRONIC INDUSTRIES CO,2014-05-30,,669
May14,SAIR,2014,5,HongKong,DEL,HOPEWELL HOLDINGS,2014-05-30,,
May14,SAIR,2014,5,India,ADD,AUROBINDO PHARMA,2014-05-30,,AUROPHARMA
May14,SAIR,2014,5,Japan,ADD,HIKARI TSUSHIN,2014-05-30,,9435
May14,SAIR,2014,5,Japan,ADD,JAPAN DISPLAY,2014-05-30,,6740.T
May14,SAIR,2014,5,Japan,ADD,NAGOYA RAILROAD CO,2014-05-30,,9048.T
May14,SAIR,2014,5,Japan,DEL,COCA-COLA WEST CO,2014-05-30,,
May14,SAIR,2014,5,Japan,DEL,HOKKAIDO ELECTRIC POWER,2014-05-30,,9509.T
May14,SAIR,2014,5,Japan,DEL,JAPAN PETROLEUM EXP.,2014-05-30,,1662.T
May14,SAIR,2014,5,Japan,DEL,JAPAN STEEL WORKS,2014-05-30,,5631.T
May14,SAIR,2014,5,Japan,DEL,KINDEN CORP,2014-05-30,,1944.T
May14,SAIR,2014,5,Japan,DEL,NISHI-NIPPON CITY BANK,2014-05-30,,
May14,SAIR,2014,5,Japan,DEL,SHOWA DENKO K.K,2014-05-30,,
May14,SAIR,2014,5,Japan,DEL,SOJITZ CORP,2014-05-30,,2768.T
May14,SAIR,2014,5,Japan,DEL,SUMCO,2014-05-30,,3436.T
May14,SAIR,2014,5,Japan,DEL,TOYOTA BOSHOKU CORP,2014-05-30,,3116.T
May14,SAIR,2014,5,Japan,DEL,TSUMURA & CO,2014-05-30,,4540.T
May14,SAIR,2014,5,Japan,DEL,UBE INDUSTRIES,2014-05-30,,
May14,SAIR,2014,5,Korea,ADD,HOTEL SHILLA CO,2014-05-30,,008770.KS
May14,SAIR,2014,5,Korea,ADD,PARADISE CO,2014-05-30,,034230.KS
May14,SAIR,2014,5,Korea,DEL,HYUNDAI SECURITIES CO,2014-05-30,,
May14,SAIR,2014,5,Korea,DEL,NHN ENTERTAINMENT CORP,2014-05-30,,
May14,SAIR,2014,5,Malaysia,DEL,PARKSON BHD,2014-05-30,,
May14,SAIR,2014,5,NewZealand,ADD,XERO,2014-05-30,,
May14,SAIR,2014,5,Taiwan,ADD,INOTERA MEMORIES (ATM),2014-05-30,,
May14,SAIR,2014,5,Taiwan,DEL,CHENG UEI PRECISION IND,2014-05-30,,2392.TW
May14,SAIR,2014,5,Taiwan,DEL,CHINA PETROCHEMICAL DEV,2014-05-30,,1314.TW
May14,SAIR,2014,5,Taiwan,DEL,FENG HSIN IRON & STEEL,2014-05-30,,
May14,SAIR,2014,5,Taiwan,DEL,LEE CHANG YUNG CHEM IND,2014-05-30,,
May14,SAIR,2014,5,Taiwan,DEL,NAN KANG RUBBER TIRE CO,2014-05-30,,
May14,SAIR,2014,5,Taiwan,DEL,WAN HAI LINES,2014-05-30,2615,2615
May14,SAIR,2014,5,Thailand,ADD,BUMRUNGRAD HOSPITAL PUB,2014-05-30,,BH.BK
Aug14,QIR,2014,8,Japan,ADD,SEIBU HOLDINGS,2014-08-29,,9024
Nov14,SAIR,2014,11,Australia,ADD,HEALTHSCOPE,2014-11-28,,
Nov14,SAIR,2014,11,Australia,DEL,QANTAS AIRWAYS,2014-11-28,,QAN
Nov14,SAIR,2014,11,China,ADD,CHINA CNR CORP H,2014-11-28,,
Nov14,SAIR,2014,11,China,ADD,CHINA GALAXY SECURITIES,2014-11-28,,6881
Nov14,SAIR,2014,11,China,ADD,CHINA MEDICAL SYSTEM,2014-11-28,,0867.HK
Nov14,SAIR,2014,11,China,ADD,CHINA SOUTH CITY HLDGS,2014-11-28,,
Nov14,SAIR,2014,11,China,ADD,HUADIAN POWER INT'L H,2014-11-28,,
Nov14,SAIR,2014,11,China,ADD,SINOTRANS H,2014-11-28,,0598.HK
Nov14,SAIR,2014,11,China,ADD,SMIC,2014-11-28,,0981.HK
Nov14,SAIR,2014,11,China,DEL,AGILE PROPERTY HLDGS,2014-11-28,,
Nov14,SAIR,2014,11,China,DEL,BIOSTIME INTERNATIONAL,2014-11-28,,
Nov14,SAIR,2014,11,China,DEL,CHINA BLUECHEMICAL H,2014-11-28,,3983.HK
Nov14,SAIR,2014,11,China,DEL,GOLDEN EAGLE RETAIL GRP,2014-11-28,,
Nov14,SAIR,2014,11,China,DEL,POLY PROPERTY GROUP CO,2014-11-28,,0119.HK
Nov14,SAIR,2014,11,China,DEL,YINGDE GASES GROUP CO,2014-11-28,,
Nov14,SAIR,2014,11,China,DEL,ZHONGSHENG GROUP HLDGS,2014-11-28,,
Nov14,SAIR,2014,11,China,DEL,ZOOMLION HEAVY IND SCI H,2014-11-28,,1157.HK
Nov14,SAIR,2014,11,HongKong,ADD,WH GROUP,2014-11-28,,288
Nov14,SAIR,2014,11,India,ADD,MOTHERSON SUMI SYSTEMS,2014-11-28,,
Nov14,SAIR,2014,11,India,ADD,ZEE ENTERTAINMENT ENT,2014-11-28,,ZEEL.NS
Nov14,SAIR,2014,11,India,DEL,HDFC BANK,2014-11-28,,HDFCBANK
Nov14,SAIR,2014,11,India,DEL,JAIPRAKASH ASSOCIATES,2014-11-28,,
Nov14,SAIR,2014,11,India,DEL,RELIANCE CAPITAL,2014-11-28,,
Nov14,SAIR,2014,11,India,DEL,RELIANCE POWER,2014-11-28,,RPOWER.NS
Nov14,SAIR,2014,11,Japan,ADD,COLOPL,2014-11-28,,
Nov14,SAIR,2014,11,Japan,ADD,KEIHAN ELECTRIC RAILWAY,2014-11-28,,
Nov14,SAIR,2014,11,Japan,ADD,MINEBEA CO,2014-11-28,,
Nov14,SAIR,2014,11,Japan,ADD,MIXI,2014-11-28,,2121.T
Nov14,SAIR,2014,11,Japan,ADD,RECRUIT HOLDINGS CO,2014-11-28,,6098
Nov14,SAIR,2014,11,Japan,DEL,DAIDO STEEL CO,2014-11-28,,5471.T
Nov14,SAIR,2014,11,Japan,DEL,DENA CO,2014-11-28,,2432.T
Nov14,SAIR,2014,11,Japan,DEL,GREE,2014-11-28,,
Nov14,SAIR,2014,11,Korea,ADD,CJ KOREA EXPRESS CORP,2014-11-28,,
Nov14,SAIR,2014,11,Korea,ADD,DAUM COMMUNICATIONS CORP,2014-11-28,,
Nov14,SAIR,2014,11,Korea,ADD,KEPCO PLANT SVCS & ENGR,2014-11-28,,
Nov14,SAIR,2014,11,Korea,DEL,SAMSUNG TECHWIN CO,2014-11-28,,
Nov14,SAIR,2014,11,Malaysia,DEL,MALAYSIA MINING CORP,2014-11-28,,
Nov14,SAIR,2014,11,NewZealand,ADD,MERIDIAN ENERGY INST REC,2014-11-28,,
Nov14,SAIR,2014,11,NewZealand,ADD,MIGHTY RIVER POWER,2014-11-28,,
Nov14,SAIR,2014,11,NewZealand,DEL,XERO,2014-11-28,,
Nov14,SAIR,2014,11,Singapore,ADD,SUNTEC REAL ESTATE INV,2014-11-28,,T82U.SI
Nov14,SAIR,2014,11,Singapore,DEL,OLAM INTERNATIONAL,2014-11-28,,
Nov14,SAIR,2014,11,Thailand,ADD,DELTA ELECTRONICS THAI,2014-11-28,,DELTA.BK
Nov14,SAIR,2014,11,Thailand,ADD,ENERGY ABSOLUTE,2014-11-28,,EA-R.BK
Nov14,SAIR,2014,11,Thailand,ADD,THAI UNION FROZEN PROD,2014-11-28,,
Feb15,QIR,2015,2,Australia,ADD,PLATINUM ASSET MGT,2015-02-27,,
Feb15,QIR,2015,2,Australia,DEL,METCASH,2015-02-27,,MTS.AX
Feb15,QIR,2015,2,China,DEL,INTIME RETAIL GROUP CO,2015-02-27,,
Feb15,QIR,2015,2,India,ADD,BOSCH,2015-02-27,,BOSCHLTD.NS
Feb15,QIR,2015,2,Korea,ADD,HANSSEM CO,2015-02-27,,009240.KS
Feb15,QIR,2015,2,Korea,DEL,SAMSUNG ENGINEERING CO,2015-02-27,,
Feb15,QIR,2015,2,Taiwan,ADD,WAN HAI LINES,2015-02-27,2615,2615
Feb15,QIR,2015,2,Taiwan,DEL,TSRC CORP,2015-02-27,2103,2103
May15,SAIR,2015,5,Australia,ADD,ARISTOCRAT LEISURE,2015-05-29,,ALL
May15,SAIR,2015,5,Australia,DEL,ALS,2015-05-29,,ALQ.AX
May15,SAIR,2015,5,China,ADD,CHINA CONCH VENTURE,2015-05-29,,0586.HK
May15,SAIR,2015,5,China,ADD,CHINA POWER INTL,2015-05-29,,
May15,SAIR,2015,5,China,ADD,CHINA STH AIRLINES H,2015-05-29,,
May15,SAIR,2015,5,China,ADD,DALIAN WANDA COMM PROP H,2015-05-29,,
May15,SAIR,2015,5,China,ADD,GF SECURITIES CO H,2015-05-29,,1776
May15,SAIR,2015,5,China,ADD,GOLDIN PROPERTIES HLDGS,2015-05-29,,
May15,SAIR,2015,5,China,ADD,HUANENG RENEWABLES H,2015-05-29,,
May15,SAIR,2015,5,China,ADD,LUYE PHARMA GROUP,2015-05-29,,2186.HK
May15,SAIR,2015,5,China,ADD,SUNAC CHINA HOLDINGS,2015-05-29,,1918.HK
May15,SAIR,2015,5,China,DEL,CHINA SOUTH CITY HLDGS,2015-05-29,,
May15,SAIR,2015,5,China,DEL,KINGBOARD CHEM HLDG (CN),2015-05-29,,
May15,SAIR,2015,5,China,DEL,LEE & MAN PAPER MFG (CN),2015-05-29,,
May15,SAIR,2015,5,China,DEL,UNI-PRESIDENT CHINA HLDG,2015-05-29,,
May15,SAIR,2015,5,India,ADD,BHARAT FORGE,2015-05-29,,BHARATFORG.BO
May15,SAIR,2015,5,India,ADD,BHARTI INFRATEL,2015-05-29,,
May15,SAIR,2015,5,India,ADD,CONTAINER CORP OF INDIA,2015-05-29,,CONCOR.BO
May15,SAIR,2015,5,India,ADD,EICHER MOTORS,2015-05-29,,EICHERMOT.BO
May15,SAIR,2015,5,India,ADD,LUPIN,2015-05-29,,LUPIN
May15,SAIR,2015,5,India,ADD,MARICO,2015-05-29,,MARICO
May15,SAIR,2015,5,India,ADD,SHREE CEMENT,2015-05-29,,SHREECEM.NS
May15,SAIR,2015,5,India,ADD,UPL,2015-05-29,,UPL
May15,SAIR,2015,5,India,DEL,RELIANCE INFRASTRUCTURE,2015-05-29,,RELINFRA.BO
May15,SAIR,2015,5,Indonesia,ADD,SUMMARECON AGUNG,2015-05-29,,SMRA.JK
May15,SAIR,2015,5,Indonesia,DEL,INDO TAMBANGRAYA MEGAH,2015-05-29,,ITMG
May15,SAIR,2015,5,Japan,ADD,JAPAN AIRPORT TERMINAL,2015-05-29,,9706.T
May15,SAIR,2015,5,Japan,DEL,YAMATO KOGYO CO,2015-05-29,,5444.T
May15,SAIR,2015,5,Korea,ADD,AMOREPAC CORP PREF (NEW),2015-05-29,,
May15,SAIR,2015,5,Korea,ADD,HANMI PHARM CO (NEW),2015-05-29,,
May15,SAIR,2015,5,Korea,DEL,HITE JINRO CO,2015-05-29,,000087.KS
May15,SAIR,2015,5,Malaysia,ADD,WESTPORTS HOLDINGS,2015-05-29,,5246.KL
May15,SAIR,2015,5,Malaysia,DEL,UEM SUNRISE,2015-05-29,,5148.KL
May15,SAIR,2015,5,Philippines,ADD,GT CAPITAL HOLDINGS,2015-05-29,,GTCAP
May15,SAIR,2015,5,Taiwan,ADD,CASETEK HOLDINGS,2015-05-29,5264,5264
May15,SAIR,2015,5,Taiwan,ADD,FENG TAY ENTERPRISE CO,2015-05-29,9910,9910
May15,SAIR,2015,5,Taiwan,DEL,CLEVO COMPANY,2015-05-29,2362,2362
May15,SAIR,2015,5,Taiwan,DEL,FAR EAST DEPT STORES,2015-05-29,2903,2903
May15,SAIR,2015,5,Taiwan,DEL,FARGLORY LAND DEV,2015-05-29,5522,5522
May15,SAIR,2015,5,Taiwan,DEL,FORMOSA INTL HOTELS,2015-05-29,2707,2707
May15,SAIR,2015,5,Taiwan,DEL,SCINOPHARM TAIWAN,2015-05-29,1789,1789
May15,SAIR,2015,5,Taiwan,DEL,UNIMICRON TECHNOLOGY,2015-05-29,3037,3037
May15,SAIR,2015,5,Taiwan,DEL,WALSIN LIHWA CORP,2015-05-29,1605,1605
Aug15,QIR,2015,8,India,ADD,GLENMARK PHARMACEUTICALS,2015-08-31,,GLENMARK.NS
Aug15,QIR,2015,8,India,ADD,INDIABULLS HOUSING FIN,2015-08-31,,
Aug15,QIR,2015,8,India,DEL,JINDAL STEEL & POWER,2015-08-31,,
Aug15,QIR,2015,8,Japan,ADD,ALPS ELECTRIC CO,2015-08-31,,
Aug15,QIR,2015,8,Japan,ADD,KOSE CORPORATION,2015-08-31,,
Aug15,QIR,2015,8,Japan,ADD,RYOHIN KEIKAKU CO,2015-08-31,,7453
Aug15,QIR,2015,8,Japan,DEL,ADVANTEST CORP,2015-08-31,,6857.T
Aug15,QIR,2015,8,Japan,DEL,CHIYODA CORP,2015-08-31,,6366.T
Aug15,QIR,2015,8,Japan,DEL,JAPAN DISPLAY,2015-08-31,,6740.T
Aug15,QIR,2015,8,Korea,ADD,BGF RETAIL,2015-08-31,,282330.KS
Aug15,QIR,2015,8,Korea,ADD,DONGSUH COMPANIES,2015-08-31,,026960.KS
Aug15,QIR,2015,8,Korea,ADD,HANMI SCIENCE CO,2015-08-31,,008930.KS
Aug15,QIR,2015,8,Korea,DEL,HYUNDAI MIPO DOCKYARD,2015-08-31,,
Aug15,QIR,2015,8,Korea,DEL,LS CORP,2015-08-31,,
Nov15,SAIR,2015,11,Australia,ADD,CHALLENGER,2015-11-30,,CEL.AX
Nov15,SAIR,2015,11,Australia,ADD,DUET GROUP,2015-11-30,,
Nov15,SAIR,2015,11,Australia,ADD,OIL SEARCH,2015-11-30,,
Nov15,SAIR,2015,11,Australia,DEL,WORLEYPARSONS,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,58.COM ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,ALIBABA GROUP HLDG ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,BAIDU ADR,2015-11-30,,BIDU
Nov15,SAIR,2015,11,China,ADD,CAR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,CTRIP COM INTL ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,IMPERIAL PACIFIC INTL,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,JD.COM ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,NETEASE COM ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,NEW ORIENTAL EDUCAT ADR,2015-11-30,,EDU
Nov15,SAIR,2015,11,China,ADD,QIHOO 360 TECH A ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,QUNAR CAYMAN ISLANDS ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,SHANGHAI LUJIAZUI B(USD),2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,SOUFUN HOLDINGS ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,TAL EDUCATION GROUP ADR,2015-11-30,,TAL
Nov15,SAIR,2015,11,China,ADD,TRAVELSKY TECHNOLOGY H,2015-11-30,,0696.HK
Nov15,SAIR,2015,11,China,ADD,VIPSHOP HOLDINGS ADR,2015-11-30,,VIPS
Nov15,SAIR,2015,11,China,ADD,YOUKU TUDOU ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,ADD,YY INC ADR,2015-11-30,,
Nov15,SAIR,2015,11,China,DEL,BBMG CORP H,2015-11-30,,2009.HK
Nov15,SAIR,2015,11,China,DEL,CHINA AGRI HOLDINGS,2015-11-30,,
Nov15,SAIR,2015,11,China,DEL,CHINA RESOURCES CEMENT,2015-11-30,,
Nov15,SAIR,2015,11,China,DEL,INNER MONGOLIA YITAI B,2015-11-30,,900948.SS
Nov15,SAIR,2015,11,HongKong,ADD,HK ELECTRIC INVESTMENTS,2015-11-30,,2638.HK
Nov15,SAIR,2015,11,HongKong,ADD,HONGKONG LAND (USD),2015-11-30,,
Nov15,SAIR,2015,11,HongKong,ADD,MELCO CROWN ENTMT ADR,2015-11-30,,
Nov15,SAIR,2015,11,India,ADD,ASHOK LEYLAND,2015-11-30,,ASHOKLEY
Nov15,SAIR,2015,11,India,ADD,CADILA HEALTHCARE,2015-11-30,,
Nov15,SAIR,2015,11,India,ADD,MARUTI SUZUKI INDIA,2015-11-30,,MARUTI
Nov15,SAIR,2015,11,India,ADD,TATA MOTORS A,2015-11-30,,TMCV.NS
Nov15,SAIR,2015,11,India,DEL,DLF,2015-11-30,,DLF.BO
Nov15,SAIR,2015,11,India,DEL,OIL INDIA,2015-11-30,,OIL.BO
Nov15,SAIR,2015,11,Indonesia,ADD,AKR CORPORINDO,2015-11-30,,AKRA
Nov15,SAIR,2015,11,Indonesia,DEL,TB BATUBARA BUKIT ASAM,2015-11-30,,
Nov15,SAIR,2015,11,Japan,ADD,HOSHIZAKI ELECTRIC CO,2015-11-30,,
Nov15,SAIR,2015,11,Japan,ADD,OBIC CO,2015-11-30,,4684.T
